"id","Nodo","Proceso Baja","Tipo Acceso","Habilitado","Certificado","Nodo Peligroso","Región","Partido","Cant Cli total","Cant Cli BA","Cant Cli Tel","Cant Cli CATV","Cant CM","Zona","Subzona","Cont. Red","Cont. Wifi","Cont. Inst.","Cont. Gmi","Cont. Implem"
5fb3abc9b3dfe963d3745559,FR16CA,,HFC,1,1,0,Capital,CABA,0,0,0,0,61,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138f6efd6e72c58f04253dd,FR16CAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fb3abd808bc9c58f13cd161,FR16CB,,HFC,1,1,0,Capital,CABA,0,0,0,0,49,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138f718f94b3d29673239b2,FR16CBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fb3abeee44b28764b7663f3,FR16CC,,HFC,1,1,0,Capital,CABA,0,0,0,0,24,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138f73c2ed4c363cb470289,FR16CCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fb3abffeecb5e37680448ed,FR16CD,,HFC,1,1,0,Capital,CABA,0,0,0,0,41,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138f761aae2475fee55490c,FR16CDF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9e89dbd79f60ac3370a9,FR17AA,,HFC,1,1,0,Capital,CABA,0,0,0,0,59,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d116c3442526f807f0f72,FR17AAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9e98b4632045be42389b,FR17AB,,HFC,1,1,0,Capital,CABA,0,0,0,0,44,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d11bb2ac0ff237f634343,FR17ABF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9eac2d6dbb4f1e1a808d,FR17AC,,HFC,1,1,0,Capital,CABA,0,0,0,0,40,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d12257e69007f2a2fee6d,FR17ACF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9ec02d6dbb4f1e1a808f,FR17AD,,HFC,1,1,0,Capital,CABA,0,0,0,0,41,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d12782ac0ff237f634345,FR17ADF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9edbcce82c1fde7134a2,FR17BA,,HFC,1,1,0,Capital,CABA,0,0,0,0,20,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d12c129ad4a5d8c310fc3,FR17BAF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9eee4ba024280866eb47,FR17BB,,HFC,1,1,0,Capital,CABA,0,0,0,0,7,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d13086df49b186b0b38b3,FR17BBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9f047d37bf72df030a63,FR17BC,,HFC,1,1,0,Capital,CABA,0,0,0,0,18,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1344e8b92f44df68e414,FR17BCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9f157d9f795bff3005bc,FR17BD,,HFC,1,1,0,Capital,CABA,0,0,0,0,22,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d13a748867021b6195103,FR17BDF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9f2cdde396756f339d49,FR17CA,,HFC,1,1,0,Capital,CABA,0,0,0,0,22,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d13e82ac0ff237f634347,FR17CAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9f3beb885b49ae4b0a55,FR17CB,,HFC,1,1,0,Capital,CABA,0,0,0,0,37,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d142e8015db5eed404e85,FR17CBF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9f4cb4632045be42389d,FR17CC,,HFC,1,1,0,Capital,CABA,0,0,0,0,70,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d146dfc81fd40447643b2,FR17CCF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9f5c2d6dbb4f1e1a8091,FR17CD,,HFC,1,1,0,Capital,CABA,0,0,0,0,26,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d14a38015db5eed404e87,FR17CDF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9f71eb885b49ae4b0a57,FR17DA,,HFC,1,1,0,Capital,CABA,0,0,0,0,29,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d14e2e8b92f44df68e416,FR17DAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9f807d37bf72df030a65,FR17DB,,HFC,1,1,0,Capital,CABA,0,0,0,0,29,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d151f48867021b6195106,FR17DBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9fbedbd79f60ac3370ab,FR18AA,,HFC,1,1,0,Capital,CABA,0,0,0,0,23,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d18f0fc81fd40447643b9,FR18AAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9fdcb4632045be42389f,FR18AB,,HFC,1,1,0,Capital,CABA,0,0,0,0,49,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d193debecc3584e04bd93,FR18ABF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9febeb885b49ae4b0a59,FR18AC,,HFC,1,1,0,Capital,CABA,0,0,0,0,36,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d198a48867021b619510e,FR18ACF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdc9ffb2d6dbb4f1e1a8093,FR18AD,,HFC,1,1,0,Capital,CABA,0,0,0,0,39,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1af86d3275554956ce92,FR18ADF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca019cce82c1fde7134a5,FR18BA,,HFC,1,1,0,Capital,CABA,0,0,0,0,21,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1b35fc81fd40447643bb,FR18BAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca029dde396756f339d4b,FR18BB,,HFC,1,1,0,Capital,CABA,0,0,0,0,33,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1ba17e69007f2a2fee75,FR18BBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca0384ba024280866eb49,FR18BC,,HFC,1,1,0,Capital,CABA,0,0,0,0,27,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1bde48867021b6195110,FR18BCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca047b4632045be4238a1,FR18BD,,HFC,1,1,0,Capital,CABA,0,0,0,0,37,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1c366d3275554956ce95,FR18BDF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca0617d37bf72df030a67,FR18CA,,HFC,1,1,0,Capital,CABA,0,0,0,0,31,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1ca06d3275554956ce97,FR18CAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca0737d9f795bff3005be,FR18CB,,HFC,1,1,0,Capital,CABA,0,0,0,0,10,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1d1ec6f4cc0c8621e0b4,FR18CBF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca086cce82c1fde7134a7,FR18CC,,HFC,1,1,0,Capital,CABA,0,0,0,0,24,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1dbec6f4cc0c8621e0b6,FR18CCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca096b4632045be4238a3,FR18CD,,HFC,1,1,0,Capital,CABA,0,0,0,0,31,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1e5edb88971f091ccd58,FR18CDF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa455bc0db6f470ef6549a6,FR19AA,,HFC,1,1,0,Capital,CABA,0,0,0,0,9,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d1ffc6d3275554956ce99,FR19AAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa455d715f712053c06e7f2,FR19AB,,HFC,1,1,0,Capital,CABA,0,0,0,0,37,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d2326fc81fd40447643bd,FR19ABF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa455ece8fe0c30f3245f02,FR19AC,,HFC,1,1,0,Capital,CABA,0,0,0,0,55,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d236b0b9a380e415aacb2,FR19ACF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa45603c5d45d2fb1038db2,FR19AD,,HFC,1,1,0,Capital,CABA,0,0,0,0,27,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d23a2dbc4b96ff63c35e8,FR19ADF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa4561ef7a93751f455aa03,FR19BA,,HFC,1,1,0,Capital,CABA,0,0,0,0,20,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d23fadb88971f091ccd5a,FR19BAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa4562ec367806b9403fa75,FR19BB,,HFC,1,1,0,Capital,CABA,0,0,0,0,41,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d242f2ac0ff237f63434e,FR19BBF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa4563c146680670949c923,FR19BC,,HFC,1,1,0,Capital,CABA,0,0,0,0,100,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d2461dbc4b96ff63c35ea,FR19BCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa4564b476602417c03b373,FR19BD,,HFC,1,1,0,Capital,CABA,0,0,0,0,33,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d249bff89f2643555e412,FR19BDF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa4565ead166063f5285997,FR19CA,,HFC,1,1,0,Capital,CABA,0,0,0,0,38,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d24ecfc81fd40447643bf,FR19CAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fa4567215f712053c06e7f5,FR19CB,,HFC,1,1,0,Capital,CABA,0,0,0,0,45,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d2587dbc4b96ff63c35ec,FR19CBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972b10c6958d698b50cff3,FR20AA,,HFC,1,1,0,Capital,CABA,0,0,0,0,9,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d268d00d35a19eb00d6a2,FR20AAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972b2c462c56595c277b33,FR20AB,,HFC,1,1,0,Capital,CABA,0,0,0,0,33,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d26e2ff89f2643555e415,FR20ABF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972b43b7156e18af22a9d3,FR20AC,,HFC,1,1,0,Capital,CABA,0,0,0,0,33,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d2741ff21e70ca9281773,FR20ACF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972b5fc6958d698b50cff5,FR20AD,,HFC,1,1,0,Capital,CABA,0,0,0,0,62,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d278be115b91f446e8de3,FR20ADF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972b77d5accc20654aa1b7,FR20BA,,HFC,1,1,0,Capital,CABA,0,0,0,0,52,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d27bebb29a0514d61bee3,FR20BAF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972b88462c56595c277b35,FR20BB,,HFC,1,1,0,Capital,CABA,0,0,0,0,26,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d280aff21e70ca9281775,FR20BBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972b97b7156e18af22a9d5,FR20BC,,HFC,1,1,0,Capital,CABA,0,0,0,0,35,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d285f7e69007f2a2fee77,FR20BCF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972baec6958d698b50cff7,FR20BD,,HFC,1,1,0,Capital,CABA,0,0,0,0,10,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d28a5a84f3a1913034752,FR20BDF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972bc58ef56263e0775d43,FR20CA,,HFC,1,1,0,Capital,CABA,0,0,0,0,62,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d28e5fc81fd40447643c1,FR20CAF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972bda462c56595c277b37,FR20CB,,HFC,1,1,0,Capital,CABA,0,0,0,0,15,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d2935c1903f63c1478b13,FR20CBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972be8a735710fa82666d3,FR20CC,,HFC,1,1,0,Capital,CABA,0,0,0,0,71,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d2977c1903f63c1478b15,FR20CCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972c2bd352626fec6dc073,FR20CD,,HFC,1,1,0,Capital,CABA,0,0,0,0,31,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d29c500d35a19eb00d6a5,FR20CDF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f972c43c6958d698b50cff9,FR20DA,,HFC,1,1,0,Capital,CABA,0,0,0,0,26,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
612d29f6c1903f63c1478b17,FR20DAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f980666d75e8f7cad3eba63,FR21AA,,HFC,1,1,0,Capital,CABA,0,0,0,0,41,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d2049080e6b521a50a1966,FR21AAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f980677de1f010c19173763,FR21AB,,HFC,1,1,0,Capital,CABA,0,0,0,0,43,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d204e1bfe26c2d1f3490e0,FR21ABF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f98068ca547c35f40764a03,FR21AC,,HFC,1,1,0,Capital,CABA,0,0,0,0,22,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d204f82c1da970161c7e75,FR21ACF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f98069e0b400b796744f883,FR21AD,,HFC,1,1,0,Capital,CABA,0,0,0,0,39,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d205205c54ab5d392d3932,FR21ADF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f9806b17aff406eed50bce3,FR21BA,,HFC,1,1,0,Capital,CABA,0,0,0,0,79,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d2053f40da5e5d0d4c27f3,FR21BAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f9806c16b36d15a9109d873,FR21BB,,HFC,1,1,0,Capital,CABA,0,0,0,0,17,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d20557df3f255b6a494187,FR21BBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f9806d1c440b11c74656833,FR21BC,,HFC,1,1,0,Capital,CABA,0,0,0,0,16,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d20571e86bd8313f1b4ae2,FR21BCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f9806e849f2263e3c068db3,FR21BD,,HFC,1,1,0,Capital,CABA,0,0,0,0,35,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d2059140da5e5d0d4c27f5,FR21BDF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f980701d75e8f7cad3eba65,FR21CA,,HFC,1,1,0,Capital,CABA,0,0,0,0,28,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d205abe86bd8313f1b4ae5,FR21CAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f98071ca547c35f40764a05,FR21CB,,HFC,1,1,0,Capital,CABA,0,0,0,0,31,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d205c35c54ab5d392d3938,FR21CBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f9807348ce6bf659f666d13,FR21CC,,HFC,1,1,0,Capital,CABA,2,2,1,1,0,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d205db80e6b521a50a1968,FR21CCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f9807430b400b796744f885,FR21CD,,HFC,1,1,0,Capital,CABA,0,0,0,0,1,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d205f7e86bd8313f1b4ae7,FR21CDF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5f980771c440b11c74656835,FR21DA,,HFC,1,1,0,Capital,CABA,0,0,0,0,21,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
60d2060ebfe26c2d1f3490e5,FR21DAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca99d40459c7578577808,FR22AA,,HFC,1,1,0,Capital,CABA,0,0,0,0,38,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138f9f9a5b70364aa1235d5,FR22AAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca9b6eb885b49ae4b0a6a,FR22AB,,HFC,1,1,0,Capital,CABA,0,0,0,0,18,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fa27ac853171ab51f293,FR22ABF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca9dc74146e14057bfa59,FR22AD,,HFC,1,1,0,Capital,CABA,0,0,0,0,41,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fa619b18003cd7656803,FR22ADF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdca9f07c84af69e9244055,FR22BA,,HFC,1,1,0,Capital,CABA,0,0,0,0,20,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fa88e5b13540eb40d88f,FR22BAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcaa09dde396756f339d57,FR22BB,,HFC,1,1,0,Capital,CABA,0,0,0,0,11,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138faaaac853171ab51f295,FR22BBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcaa2bcce82c1fde7134bb,FR22BC,,HFC,1,1,0,Capital,CABA,0,0,0,0,73,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138facb5b56f577002a1123,FR22BCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcaa43eb885b49ae4b0a6c,FR22BD,,HFC,1,1,0,Capital,CABA,0,0,0,0,58,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138faf1c7ecbe3744635f73,FR22BDF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcae897d37bf72df030a7b,FR22CA,,HFC,1,1,0,Capital,CABA,0,0,0,0,29,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fb1ba5b70364aa1235db,FR22CAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcae9e74146e14057bfa5b,FR22CB,,HFC,1,1,0,Capital,CABA,0,0,0,0,33,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fb41c7ecbe3744635f75,FR22CBF,,FTTH,1,1,0,,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcaeb654f8a613dc39e3d3,FR22CC,,HFC,1,1,0,Capital,CABA,0,0,0,0,61,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fb85aae2475fee554942,FR22CCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcaf237d37bf72df030a7d,FR22CD,,HFC,1,1,0,Capital,CABA,0,0,0,0,13,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fba7a5b70364aa1235e1,FR22CDF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcaf4a74146e14057bfa5d,FR22DA,,HFC,1,1,0,Capital,CABA,0,0,0,0,15,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fbdaaae2475fee554944,FR22DAF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcaf6442cd7738452e51e3,FR22DB,,HFC,1,1,0,Capital,CABA,0,0,0,0,21,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fc075b56f577002a112d,FR22DBF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcaf75eb885b49ae4b0a6e,FR22DC,,HFC,1,1,0,Capital,CABA,0,0,0,0,14,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
6138fc53a5b70364aa1235e3,FR22DCF,,FTTH,1,1,0,Capital,CABA,,,,,,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
5fdcaf887d37bf72df030a7f,FR22DD,,HFC,1,1,0,Capital,CABA,0,0,0,0,44,CABA,RED CABA-SUB05,SUR RED S.A,,,,SURRED S.A.
